OG05oOMA-P8t1851056d5546|که اون زمان بعضا همینطور هم بود برای همین در جامعه هدف حل نمیشدن|که اون زمان بعضا همینطور هم بود برای همین در جامعه هدف حل نمیشدن
OG05oOMA-P8t1856602d4177|این برتری از نگاه اونا شامل برتری مذهبی هم میشد و|این برتری از نگاه اونا شامل برتری مذهبی هم میشد و
OG05oOMA-P8t1860779d8070|اونا مذهب و آیین خودشون رو برتر از آیین بت پرستی که در بیشتر جوامع دیگه بود میدونستن|اونا مذهب و آیین خودشون رو برتر از آیین بت پرستی که در بیشتر جوامع دیگه بود میدونستن
OG05oOMA-P8t1868849d3261|فعلا باز هم از این موضوع میگذریم|فعلا باز هم از این موضوع میگذریم
OG05oOMA-P8t1872110d8259|در ادامه گفتیم که فرمانروایان جدید سرزمین فلسطین بابلی ها به رهبری بخت النصر بودن|در ادامه گفتیم که فرمانروایان جدید سرزمین فلسطین بابلی ها به رهبری بخت النصر بودن
OG05oOMA-P8t1880369d3322|بعد از این که بخت النصر معبد اصلی یهودی ها|بعد از این که بخت النصر معبد اصلی یهودی ها
OG05oOMA-P8t1883691d3917|و نماد یا سمبل یهودیت در اورشلیم|و نماد یا سمبل یهودیت در اورشلیم
OG05oOMA-P8t1887608d3181|یعنی معبد سلیمان روبا خاک یکسان کرد|یعنی معبد سلیمان روبا خاک یکسان کرد
OG05oOMA-P8t1890789d7042|و یهودی های جنوب هم مثل شمالی ها به سرزمین های اطراف از جمله ایران تبعید شدن|و یهودی های جنوب هم مثل شمالی ها به سرزمین های اطراف از جمله ایران تبعید شدن
OG05oOMA-P8t1897831d4026|با توجه به تخریب معبد و دوری از اورشلیم|با توجه به تخریب معبد و دوری از اورشلیم
OG05oOMA-P8t1901857d6445|رهبران یهودی به جای معبد سلیمان ؛ ایده کنیسه رو مطرح کردن|رهبران یهودی به جای معبد سلیمان ؛ ایده کنیسه رو مطرح کردن
OG05oOMA-P8t1908302d6671|کنیسه ساختمانی مثل مسجد و محلی برای نماز خوندن و انجام فرایض دینیه|کنیسه ساختمانی مثل مسجد و محلی برای نماز خوندن و انجام فرایض دینیه
OG05oOMA-P8t1914973d4494|ساختمونی که از همون قداصت معابد هم برخورداره|ساختمونی که از همون قداصت معابد هم برخورداره
OG05oOMA-P8t1919467d4245|شاید الان برای من و شما کنیسه و مسجد و کلیسا عادی به نظر برسه|شاید الان برای من و شما کنیسه و مسجد و کلیسا عادی به نظر برسه
OG05oOMA-P8t1923712d8080|ولی اون زمان ساخت محلی برای عبادت خدای نادیده که در عین حال معبد هم نبود|ولی اون زمان ساخت محلی برای عبادت خدای نادیده که در عین حال معبد هم نبود
OG05oOMA-P8t1931792d4031|یکی دیگه از ابداعات و ایده های جدید یهودی ها بود|یکی دیگه از ابداعات و ایده های جدید یهودی ها بود
OG05oOMA-P8t1935823d7061|بعدش هم اونا مناسکی که در معبد انجام میدادن مثل نمازهای یومیه رو منتقل کردن به کنیسه|بعدش هم اونا مناسکی که در معبد انجام میدادن مثل نمازهای یومیه رو منتقل کردن به کنیسه
OG05oOMA-P8t1942884d6112|در تبعید و دوری از سرزمین فلسطین این بهترین ایده برای یهودی ها بود|در تبعید و دوری از سرزمین فلسطین این بهترین ایده برای یهودی ها بود
OG05oOMA-P8t1950775d4224|در هر صورت تبعید یهودیها و فرمانروایی بابلیان بر فلسطین|در هر صورت تبعید یهودیها و فرمانروایی بابلیان بر فلسطین
OG05oOMA-P8t1957420d6451|و فاتحین جدید سرزمین فلسطین اینبار ایرانی ها بودن|و فاتحین جدید سرزمین فلسطین اینبار ایرانی ها بودن
OG05oOMA-P8t1963871d6730|کوروش پادشاه مقتدر هخامنشی  538 قبل از میلاد موفق شد|کوروش پادشاه مقتدر هخامنشی  538 قبل از میلاد موفق شد
OG05oOMA-P8t1970601d7493|بابلی ها رو شکست بده و با شکست بابلی ها کنترل سرزمین فلسطین افتاد دست ایرانی ها|بابلی ها رو شکست بده و با شکست بابلی ها کنترل سرزمین فلسطین افتاد دست ایرانی ها
OG05oOMA-P8t1978094d6631|رفتار کوروش با یهودی ها درست نقطه مقابل عاشوری ها و بابلی ها بود|رفتار کوروش با یهودی ها درست نقطه مقابل عاشوری ها و بابلی ها بود
OG05oOMA-P8t1984725d2656|کوروش از اونجایی که مخالف برده داری بود|کوروش از اونجایی که مخالف برده داری بود
OG05oOMA-P8t1987381d7995|تمام یهودی هارو از بردگی آزاد کرد و با هزینه خودش به اونها کمک کرد که برگردن به اورشلیم|تمام یهودی هارو از بردگی آزاد کرد و با هزینه خودش به اونها کمک کرد که برگردن به اورشلیم
OG05oOMA-P8t1995376d8615|کوروش کبیر در همون مکان معبد سلیمان دستور ساخت معبد جدیدی رو برای یهودی ها صادر کرد|کوروش کبیر در همون مکان معبد سلیمان دستور ساخت معبد جدیدی رو برای یهودی ها صادر کرد
OG05oOMA-P8t2003991d4532|که البته در زمان داریوش ساخت معبد دوم تموم شد|که البته در زمان داریوش ساخت معبد دوم تموم شد
OG05oOMA-P8t2009655d5767|اقدامات کوروش هخامنشی انقدر برای قوم بنی اسراعیل ارزشمند بود|اقدامات کوروش هخامنشی انقدر برای قوم بنی اسراعیل ارزشمند بود
OG05oOMA-P8t2015422d6205|که اونها اسم کوروش رو به عنوان ناجی در کتاب های مذهبیشون آوردن|که اونها اسم کوروش رو به عنوان ناجی در کتاب های مذهبیشون آوردن
OG05oOMA-P8t2021627d9855|منتهی علی رقم حمایت همه جانبه کوروش اینطور نشد که همه یهودی های در تبعید بخوان برگردن به سرزمینشون|منتهی علی رقم حمایت همه جانبه کوروش اینطور نشد که همه یهودی های در تبعید بخوان برگردن به سرزمینشون
OG05oOMA-P8t2031482d6874|و به طور مشخص برگردن به اورشلیم ، تقریبا فقط یک چهارم یهودی ها برکشتن به اورشلیم|و به طور مشخص برگردن به اورشلیم ، تقریبا فقط یک چهارم یهودی ها برکشتن به اورشلیم
OG05oOMA-P8t2038356d7920|اصلی ترین دلیلش هم وجود توسعه و رفاه نسبی در بین النهرین و ایران بود|اصلی ترین دلیلش هم وجود توسعه و رفاه نسبی در بین النهرین و ایران بود
OG05oOMA-P8t2046276d4873|اورشلیمی که با خاک یکسان شده بود دیگه جای جذابی برای زندگی نبود|اورشلیمی که با خاک یکسان شده بود دیگه جای جذابی برای زندگی نبود
OG05oOMA-P8t2051149d5928|ولی باز هم برای یهودی های بسیار متعصب اورشلیم ، اورشلیم بود|ولی باز هم برای یهودی های بسیار متعصب اورشلیم ، اورشلیم بود
OG05oOMA-P8t2057077d5350|و اون عده ای که تعصبات بیشتری داشتن برگشتن به سرزمین خودشون|و اون عده ای که تعصبات بیشتری داشتن برگشتن به سرزمین خودشون
OG05oOMA-P8t2062427d6107|بعد از 80 سال کشمکش یهودی ها دوباره زیرسایه کوروش با هم هماهنگ شدن|بعد از 80 سال کشمکش یهودی ها دوباره زیرسایه کوروش با هم هماهنگ شدن
OG05oOMA-P8t2073799d3832|اوضاع اقتصادی یهودی ها هم به مرور بهتر و بهتر شد|اوضاع اقتصادی یهودی ها هم به مرور بهتر و بهتر شد
OG05oOMA-P8t2077631d7154|با وجود این که فلسطین در اختیار ایران بود ولی هم روحانیون مذهبی یهود|با وجود این که فلسطین در اختیار ایران بود ولی هم روحانیون مذهبی یهود
OG05oOMA-P8t2084785d6259|و هم حکام یهودی در فلسطین از آزادی و استقلال برخوردار بودن|و هم حکام یهودی در فلسطین از آزادی و استقلال برخوردار بودن
OG05oOMA-P8t2091044d10356|بعد از ایرانی ها این یونانی های بودن که از سال 332 تا 142 قبل از میلاد بر سرزمین فلسطین تسلط پیدا کردن|بعد از ایرانی ها این یونانی های بودن که از سال 332 تا 142 قبل از میلاد بر سرزمین فلسطین تسلط پیدا کردن
OG05oOMA-P8t2101400d4219|و البته اونا هم مثل ایرانی ها کاری به مذهب و آیین یهودی ها نداشتن|و البته اونا هم مثل ایرانی ها کاری به مذهب و آیین یهودی ها نداشتن
OG05oOMA-P8t2105619d7311|منتهی یونانی ها تلاش کردن فرهنگ و تمدن یونانی خودشون که پیشرفته تر از بقیه هم بود|منتهی یونانی ها تلاش کردن فرهنگ و تمدن یونانی خودشون که پیشرفته تر از بقیه هم بود
OG05oOMA-P8t2112930d4507|رو همانطور که به کشورهای دیگه میبردن به فلسطین هم ببرن|رو همانطور که به کشورهای دیگه میبردن به فلسطین هم ببرن
OG05oOMA-P8t2117437d6493|یادتونه قبل تر گفتیم چون فرهنگ و تمدن یهودی ها از اکثر جاهایی که تبعید میشدن بالاتر بود|یادتونه قبل تر گفتیم چون فرهنگ و تمدن یهودی ها از اکثر جاهایی که تبعید میشدن بالاتر بود
OG05oOMA-P8t2123930d3659|اونا تاثیری از جامعه جدیدشون نمیگرفتن|اونا تاثیری از جامعه جدیدشون نمیگرفتن
OG05oOMA-P8t2127589d2290|خوب اینبار قضیه یونان کمی فرق داشت|خوب اینبار قضیه یونان کمی فرق داشت
OG05oOMA-P8t2129879d5379|و یونانی ها تونستن روی فرهنگ و تمدن یهودی ها تاثیر گذار باشن|و یونانی ها تونستن روی فرهنگ و تمدن یهودی ها تاثیر گذار باشن
OG05oOMA-P8t2135258d4081|یهودی ها حتی اسامی یونانی روی بچه های خودشون گذاشتن|یهودی ها حتی اسامی یونانی روی بچه های خودشون گذاشتن
OG05oOMA-P8t2139339d4178|سبک زندگیشون به سمت سبک زندگی یونانی تغیر کرد|سبک زندگیشون به سمت سبک زندگی یونانی تغیر کرد
OG05oOMA-P8t2143517d3319|و اونا حتی با یونانی ها وصلت هم کردن|و اونا حتی با یونانی ها وصلت هم کردن
OG05oOMA-P8t2146836d6410|که البته مجموع این موارد خشم روحانیت یهود رو به همراه داشت|که البته مجموع این موارد خشم روحانیت یهود رو به همراه داشت
OG05oOMA-P8t2153246d4478|و قشر مذهبی تر یهود چشم دیدن یونانی ها رو نداشت|و قشر مذهبی تر یهود چشم دیدن یونانی ها رو نداشت
OG05oOMA-P8t2157724d2838|مخصوصا این که هرچه قدر زمان جلوتر میرفت|مخصوصا این که هرچه قدر زمان جلوتر میرفت
OG05oOMA-P8t2160562d5810|یونانی ها برخلاف قبل سعی میکردن به زور فرهنگشون رو قالب کنن|یونانی ها برخلاف قبل سعی میکردن به زور فرهنگشون رو قالب کنن
OG05oOMA-P8t2166372d4400|فرهنگ رقص و آواز یونانی ها و فرهنگ برهنگی یونانی ها|فرهنگ رقص و آواز یونانی ها و فرهنگ برهنگی یونانی ها
OG05oOMA-P8t2170772d4206|مخصوصا در مجسمه هایی که در معابد یهودی ها میزاشتن|مخصوصا در مجسمه هایی که در معابد یهودی ها میزاشتن
OG05oOMA-P8t2174978d4264|روحانیت مذهبی یهود رو عصبانی تر کرد|روحانیت مذهبی یهود رو عصبانی تر کرد
OG05oOMA-P8t2179242d3486|شما فکر کن میرفتن تو معابد مقدس یهودی ها|شما فکر کن میرفتن تو معابد مقدس یهودی ها
OG05oOMA-P8t2182728d6235|مجسمه های برهنه و حتی مجسمه هایی که مشغول اعمال جنسی بودن میزاشتن|مجسمه های برهنه و حتی مجسمه هایی که مشغول اعمال جنسی بودن میزاشتن
OG05oOMA-P8t2188963d3149|و نه تنها به یهودی ها اجازه دخالت نمیدادن|و نه تنها به یهودی ها اجازه دخالت نمیدادن
OG05oOMA-P8t2192112d5869|بلکه به مرور حتی اجازه نمیدادن یهودی ها مثل همیشه در معابدشون عبادت کنن|بلکه به مرور حتی اجازه نمیدادن یهودی ها مثل همیشه در معابدشون عبادت کنن
OG05oOMA-P8t2197981d6155|همه این عوامل باعث شدکه در نهایت یهودی ها علیه یونانی ها شورش کنن|همه این عوامل باعث شدکه در نهایت یهودی ها علیه یونانی ها شورش کنن
OG05oOMA-P8t2204136d7352|ولی یونانی ها شورش اونا رو سرکوب کردن و بعد فشارها روی یهودی ها بیشتر هم شد|ولی یونانی ها شورش اونا رو سرکوب کردن و بعد فشارها روی یهودی ها بیشتر هم شد
OG05oOMA-P8t2211488d8337|فرمانروای یونانی یهودی ها تعطیلی روز شنبه که برای یهودی ها روز مقدس بود رو باطل کرد|فرمانروای یونانی یهودی ها تعطیلی روز شنبه که برای یهودی ها روز مقدس بود رو باطل کرد
OG05oOMA-P8t2219825d7064|و ختنه کردن هم که جزو مناسک دینی نوزادان یهود بود رو هم ممنوع اعلام کرد|و ختنه کردن هم که جزو مناسک دینی نوزادان یهود بود رو هم ممنوع اعلام کرد
OG05oOMA-P8t2226889d3497|استدلالش هم این بود که بریدن پوست بدن انسان|استدلالش هم این بود که بریدن پوست بدن انسان
OG05oOMA-P8t2230386d4920|مغایر با ارزش هاست و عمل غیراخلاقی حساب میشه و نباید انجام بشه|مغایر با ارزش هاست و عمل غیراخلاقی حساب میشه و نباید انجام بشه
OG05oOMA-P8t2235306d5479|اختلاف ها که بالا گرفت یهودی ها دوباره علیه یونانی ها قیام کردن|اختلاف ها که بالا گرفت یهودی ها دوباره علیه یونانی ها قیام کردن
OG05oOMA-P8t2240785d7158|و این قیام مجدد؛ شروع یکسری جنگ های طولانی بین یهودی ها و یونانی ها بود|و این قیام مجدد؛ شروع یکسری جنگ های طولانی بین یهودی ها و یونانی ها بود
OG05oOMA-P8t2247943d6816|که در نهایت و در کمال ناباوری این یونانی ها بودن که بازنده جنگ بودن|که در نهایت و در کمال ناباوری این یونانی ها بودن که بازنده جنگ بودن
OG05oOMA-P8t2254759d3503|یهودی ها که ارتش انچنانی نداشتن|یهودی ها که ارتش انچنانی نداشتن
OG05oOMA-P8t2258262d6110|بر یونانی هایی که کلی ادوات جنگی و سربازهای مجهز داشتن غلبه کردن|بر یونانی هایی که کلی ادوات جنگی و سربازهای مجهز داشتن غلبه کردن
OG05oOMA-P8t2264372d3447|و بعدش هم بلافاصله تمامی آثار یونانی رو|و بعدش هم بلافاصله تمامی آثار یونانی رو
OG05oOMA-P8t2267819d6113|از معبد سلیمانی که در زمان کوروش دوباره ساخته بودن ریختن بیرون|از معبد سلیمانی که در زمان کوروش دوباره ساخته بودن ریختن بیرون
OG05oOMA-P8t2273932d8012|این پیروزی و این موضوع که اونا مجددا تونستن در معابد خودشون با رسم و رسوم خودشون عبادت کنن|این پیروزی و این موضوع که اونا مجددا تونستن در معابد خودشون با رسم و رسوم خودشون عبادت کنن
OG05oOMA-P8t2281944d5523|انقدر برای یهودی ها مهم و تاریخی بود که از اون روز تا الان|انقدر برای یهودی ها مهم و تاریخی بود که از اون روز تا الان
OG05oOMA-P8t2287467d5907|یهودی ها این واقعه رو به نام عید بزرگ هَنوکا هر سال جشن میگیرین|یهودی ها این واقعه رو به نام عید بزرگ هَنوکا هر سال جشن میگیرین
OG05oOMA-P8t2293374d3124|و این عید یکی از تعطیلات رسمی اوناست|و این عید یکی از تعطیلات رسمی اوناست
OG05oOMA-P8t2296498d6775|یهودی ها معتقدن در عید هنوکا به معنی عید روشنایی یه معجزه هم اتفاق افتاده|یهودی ها معتقدن در عید هنوکا به معنی عید روشنایی یه معجزه هم اتفاق افتاده
OG05oOMA-P8t2309250d6324|در حالی که تنها برای یک روز روغن داشته به مدت هشت روز روشن مونده|در حالی که تنها برای یک روز روغن داشته به مدت هشت روز روشن مونده
OG05oOMA-P8t2315574d6588|برای همین هم اونا عید هنوکا رو هشت روز جشن میگیرن و شمع روشن میکنن|برای همین هم اونا عید هنوکا رو هشت روز جشن میگیرن و شمع روشن میکنن
OG05oOMA-P8t2322162d6342|بعد از این پیروزی دومین دوره حاکمیت یهودی ها بر سرزمین فلسطین شروع شد|بعد از این پیروزی دومین دوره حاکمیت یهودی ها بر سرزمین فلسطین شروع شد
OG05oOMA-P8t2328504d6584|که باز هم اختلافات بین خود یهودی ها مانع اتحاد اونا شد|که باز هم اختلافات بین خود یهودی ها مانع اتحاد اونا شد
OG05oOMA-P8t2335088d3116|اختلافات بین یهودیت یونانی شده|اختلافات بین یهودیت یونانی شده
OG05oOMA-P8t2338204d7475|یعنی قسمتی از جامعه یهودیت که تحت تاثیر یونانی ها قرار گرفته بودن و مدرن تر شده بودن|یعنی قسمتی از جامعه یهودیت که تحت تاثیر یونانی ها قرار گرفته بودن و مدرن تر شده بودن
OG05oOMA-P8t2345679d3131|با یهودیت سنتی بود|با یهودیت سنتی بود
OG05oOMA-P8t2348810d8552|این اختلافات در تمام 80 سالی که یهودی ها برای دومین بار حاکم سرزمین فلسطین شده بودن ادامه داشت|این اختلافات در تمام 80 سالی که یهودی ها برای دومین بار حاکم سرزمین فلسطین شده بودن ادامه داشت
OG05oOMA-P8t2357362d5467|هرچند که زور بخش سنتی و مذهبی تر بیشتر بود|هرچند که زور بخش سنتی و مذهبی تر بیشتر بود
OG05oOMA-P8t2362829d8544|دوره دوم حکومت 80 ساله یهودیان رو شاید بشه اولین حکومت دینی در دنیا نام برد|دوره دوم حکومت 80 ساله یهودیان رو شاید بشه اولین حکومت دینی در دنیا نام برد
OG05oOMA-P8t2371373d3937|چون قدرت دست حاکمان مذهبی یهود بود|چون قدرت دست حاکمان مذهبی یهود بود
OG05oOMA-P8t2375310d4130|اولین حکومت دینی منجر به کشت و کشتار داخلی شد|اولین حکومت دینی منجر به کشت و کشتار داخلی شد
OG05oOMA-P8t2379440d6688|و هزاران یهودی در این اختلافات از بین رفتن و اختلافات بین یهودی ها به اوج رسید|و هزاران یهودی در این اختلافات از بین رفتن و اختلافات بین یهودی ها به اوج رسید
OG05oOMA-P8t2386128d8782|همه اینا در حالی بود که جهان شاهد ظهور یکی از قدرتمندترین امپراتوری های تاریخ بود|همه اینا در حالی بود که جهان شاهد ظهور یکی از قدرتمندترین امپراتوری های تاریخ بود
OG05oOMA-P8t2394910d3953|امپراتوری رومی ها|امپراتوری رومی ها
OG05oOMA-P8t2398863d3620|رومی ها از 200 سال قبل از میلاد شروع کردن به قدرت گرفتن|رومی ها از 200 سال قبل از میلاد شروع کردن به قدرت گرفتن
OG05oOMA-P8t2402483d4587|و در نهایت انقدری قدرتمند شدن که یونانی ها رو شکست دادن|و در نهایت انقدری قدرتمند شدن که یونانی ها رو شکست دادن
OG05oOMA-P8t2407070d3176|و به دروازه های خاورمیانه هم رسیدن|و به دروازه های خاورمیانه هم رسیدن
OG05oOMA-P8t2410246d4554|و سرزمین های زیادی از جمله سرزمین فلسطین رو تصرف کردن|و سرزمین های زیادی از جمله سرزمین فلسطین رو تصرف کردن
OG05oOMA-P8t2420650d4888|رومی ها گاهی اوقات خودشون مستقیم بر یهودی ها حکومت میکردن|رومی ها گاهی اوقات خودشون مستقیم بر یهودی ها حکومت میکردن
OG05oOMA-P8t2425538d4438|و بعضی وقت ها هم از خود یهودی ها یک نفر رو به عنوان حاکم انتخاب میکردن|و بعضی وقت ها هم از خود یهودی ها یک نفر رو به عنوان حاکم انتخاب میکردن
OG05oOMA-P8t2429976d3081|که زیرنظر مستقیم اونا حکومت کنه|که زیرنظر مستقیم اونا حکومت کنه
OG05oOMA-P8t2433057d4216|تو این دو قرن مناسک و عبادات یهودی ها هم سرجاش بود|تو این دو قرن مناسک و عبادات یهودی ها هم سرجاش بود
OG05oOMA-P8t2437273d3116|و رومی ها مشکلی با این موضوع نداشتن|و رومی ها مشکلی با این موضوع نداشتن
OG05oOMA-P8t2440389d7250|منتهی هرچه قدر که زمان میگذشت حس استقلال طلبی یهودی ها برای فرمانروایی بر سرزمین خودشون|منتهی هرچه قدر که زمان میگذشت حس استقلال طلبی یهودی ها برای فرمانروایی بر سرزمین خودشون
OG05oOMA-P8t2447639d6944|و تحقق رویای مذهبی که همیشه در سر داشتن بیشتر و بیشتر میشد|و تحقق رویای مذهبی که همیشه در سر داشتن بیشتر و بیشتر میشد
OG05oOMA-P8t2454583d3087|اونا مترصد فرصتی برای شورش بودن|اونا مترصد فرصتی برای شورش بودن
OG05oOMA-P8t2457670d4373|که این فرصت رو فرماندار جدید اورشلیم بهشون داد|که این فرصت رو فرماندار جدید اورشلیم بهشون داد
OG05oOMA-P8t2462043d5558|این فرماندار جدید تصمیم گرفت که از معابد ثروت مند یهودی ها مالیات بگیره|این فرماندار جدید تصمیم گرفت که از معابد ثروت مند یهودی ها مالیات بگیره
OG05oOMA-P8t2467601d5460|و کاهن های معبد هم که هیچ رقمه نمیخواستن زیر این قانون مالیات جدید برن|و کاهن های معبد هم که هیچ رقمه نمیخواستن زیر این قانون مالیات جدید برن
OG05oOMA-P8t2473061d3700|شروع کردن به تحریک مردم و شورش کردن|شروع کردن به تحریک مردم و شورش کردن
OG05oOMA-P8t2476761d3807|با توجه به این که اورشلیم تو این دو قرن بازسازی شده بود|با توجه به این که اورشلیم تو این دو قرن بازسازی شده بود
OG05oOMA-P8t2480568d4604|و دیوارهای مستحکمی داشت یهودی ها در داخل شهر شورش کردن|و دیوارهای مستحکمی داشت یهودی ها در داخل شهر شورش کردن
OG05oOMA-P8t2485172d6024|و کنترل شهر رو به دست گرفتن و دروازه های شهر رو بستن|و کنترل شهر رو به دست گرفتن و دروازه های شهر رو بستن
OG05oOMA-P8t2491196d6171|رومی ها هم با قسمتی از سپاهشون پشت دیوارهای اورشلیم چهارماه این شهر رو محاصره کردن|رومی ها هم با قسمتی از سپاهشون پشت دیوارهای اورشلیم چهارماه این شهر رو محاصره کردن
OG05oOMA-P8t2497367d3697|و مردم رو در داخل شهر گرسنه نگه داشتن|و مردم رو در داخل شهر گرسنه نگه داشتن
OG05oOMA-P8t2501064d3655|بعد از چهار ماه که رومی ها موفق شدن وارد شهر بشن|بعد از چهار ماه که رومی ها موفق شدن وارد شهر بشن
OG05oOMA-P8t2504719d8440|عین بابلی ها و حتی بدتر از اونا همه معابد یهودی ها رو آتش زدن و کلی آدم کشتن|عین بابلی ها و حتی بدتر از اونا همه معابد یهودی ها رو آتش زدن و کلی آدم کشتن
OG05oOMA-P8t2513159d4077|چیزی که برای یهودی ها از همه چیزای دیگه تاسف بار تر بود|چیزی که برای یهودی ها از همه چیزای دیگه تاسف بار تر بود
OG05oOMA-P8t2517236d5653|این بود که رومی ها معبد سلیمان رو دوباره ویران کردن|این بود که رومی ها معبد سلیمان رو دوباره ویران کردن
OG05oOMA-P8t2522889d6267|اگه یادتون باشه گفتیم که برای بار اول معبد سلیمان رو بابلی ها با خاک یکسان کردن|اگه یادتون باشه گفتیم که برای بار اول معبد سلیمان رو بابلی ها با خاک یکسان کردن
OG05oOMA-P8t2529156d3144|ولی در زمان کوروش این معبد دوباره ساخته شد|ولی در زمان کوروش این معبد دوباره ساخته شد
OG05oOMA-P8t2532300d8820|و حالا رومیها دوباره اونو نابود کردن و به جز یک دیوار از معبد هیچ چیز دیگه ای رو ازش باقی نگذاشتن|و حالا رومیها دوباره اونو نابود کردن و به جز یک دیوار از معبد هیچ چیز دیگه ای رو ازش باقی نگذاشتن
OG05oOMA-P8t2541120d3123|این دیوار معروف به دیوار ندبه|این دیوار معروف به دیوار ندبه
OG05oOMA-P8t2544243d5204|همین دیواریه که امروزه یهودی ها جلوش می ایستن و دعا میکنن|همین دیواریه که امروزه یهودی ها جلوش می ایستن و دعا میکنن
OG05oOMA-P8t2549447d6494|بعد از این شورش، رومی ها دوباره از اول شروع کردن به بازسازی اورشلیم|بعد از این شورش، رومی ها دوباره از اول شروع کردن به بازسازی اورشلیم
OG05oOMA-P8t2555941d4317|منتهی به سبک رومی و به عنوان یک شهر رومی|منتهی به سبک رومی و به عنوان یک شهر رومی
OG05oOMA-P8t2560258d4554|اونا توی معبدهایی هم که باقی مونده بود الهه های مخصوص خودشون رو گذاشتن|اونا توی معبدهایی هم که باقی مونده بود الهه های مخصوص خودشون رو گذاشتن
OG05oOMA-P8t2564812d5288|و حتی اسم شهر رو عوض کردن و گذاشتن آیلیا کاپاتولینا|و حتی اسم شهر رو عوض کردن و گذاشتن آیلیا کاپاتولینا
OG05oOMA-P8t2570100d3327|عواقب این شکست برای یهودی ها خیلی سنگین بود|عواقب این شکست برای یهودی ها خیلی سنگین بود
OG05oOMA-P8t2573427d8493|و اونا بابت کشته شدن هم کیشانشون و ویرانی معبد سلیمان بسیار خشمگین و عصبانی بودن|و اونا بابت کشته شدن هم کیشانشون و ویرانی معبد سلیمان بسیار خشمگین و عصبانی بودن
OG05oOMA-P8t2581920d7061|و این خشم و عصبانیت باعث شد که حدود 40 سال بعد از شورش اول شورش دیگه ای شروع بشه|و این خشم و عصبانیت باعث شد که حدود 40 سال بعد از شورش اول شورش دیگه ای شروع بشه
OG05oOMA-P8t2588981d3309|که این بار هم اونا سرکوب شدن|که این بار هم اونا سرکوب شدن
OG05oOMA-P8t2592290d7734|ولی شعله های خشم یهودی ها بابت کشتار و تخریب معابد همچنان در دل آنها می جوشید|ولی شعله های خشم یهودی ها بابت کشتار و تخریب معابد همچنان در دل آنها می جوشید
OG05oOMA-P8t2600024d3065|مخصوصا اینکه اونا با چشم های خودشون می دیدن|مخصوصا اینکه اونا با چشم های خودشون می دیدن
OG05oOMA-P8t2603089d5682|که رومی ها روی معبد مقدس سلیمان در حال ساختن معابد خودشون هستن|که رومی ها روی معبد مقدس سلیمان در حال ساختن معابد خودشون هستن
OG05oOMA-P8t2608771d3890|و اجازه فعالیت مذهبی هم به اونا نمیدن|و اجازه فعالیت مذهبی هم به اونا نمیدن
OG05oOMA-P8t2612661d8488|یهودی ها آتش زیر خاکستر بودن، آتشی که 15 سال بعد دوباره شعله ور شد|یهودی ها آتش زیر خاکستر بودن، آتشی که 15 سال بعد دوباره شعله ور شد
OG05oOMA-P8t2621149d6828|پانزده سال بعد از شورش دوم جنگ آخر و سرنوشت ساز و البته بسیار مهمی|پانزده سال بعد از شورش دوم جنگ آخر و سرنوشت ساز و البته بسیار مهمی
OG05oOMA-P8t2627977d3123|بین یهودی ها و رومی ها در گرفت|بین یهودی ها و رومی ها در گرفت
OG05oOMA-P8t2631100d4605|شورش سوم یهودی ها که دیگه کاسه صبر رومی ها رو لبریز کرد|شورش سوم یهودی ها که دیگه کاسه صبر رومی ها رو لبریز کرد
OG05oOMA-P8t2635705d4710|و باعث واکنش بسیار خشن فرمانروایان رومی شد|و باعث واکنش بسیار خشن فرمانروایان رومی شد
OG05oOMA-P8t2640415d3854|رومی ها به بدترین شکل ممکن به یهودی ها حمله کردن|رومی ها به بدترین شکل ممکن به یهودی ها حمله کردن
OG05oOMA-P8t2644269d6589|و انقدر آدم کشتن که بعضی از تاریخدان ها برای نشون دادن حجم فجایع نوشتن که|و انقدر آدم کشتن که بعضی از تاریخدان ها برای نشون دادن حجم فجایع نوشتن که
OG05oOMA-P8t2650858d2725|تا دماغ اسب ها خون بالا اومده بود|تا دماغ اسب ها خون بالا اومده بود
OG05oOMA-P8t2653583d5845|رومی ها 8 نفر از اصلی ترین افراد شورای عالی یهودیان رو هم اعدام کردن|رومی ها 8 نفر از اصلی ترین افراد شورای عالی یهودیان رو هم اعدام کردن
OG05oOMA-P8t2659428d10530|که این 8 نفر و دو خاخام که از قبل کشته شده بودن در فهرست ده شهید مقدس یهودیان قرار دارن|که این 8 نفر و دو خاخام که از قبل کشته شده بودن در فهرست ده شهید مقدس یهودیان قرار دارن
OG05oOMA-P8t2669958d5375|نزدیک به 600 هزار نفر از جمعیت دو و نیم میلیون نفری یهود|نزدیک به 600 هزار نفر از جمعیت دو و نیم میلیون نفری یهود
OG05oOMA-P8t2675333d4977|در این جنگ سوم که چهار سال طول کشید کشته شدن|در این جنگ سوم که چهار سال طول کشید کشته شدن
OG05oOMA-P8t2680310d5035|سرزمین یهودی ها با خاک یکسان شد و دیگه جای زندگی نبود|سرزمین یهودی ها با خاک یکسان شد و دیگه جای زندگی نبود
OG05oOMA-P8t2685345d6332|معبد سلیمان هم ویران شد و روی ویرانه های معبد سلیمان شهر جدیدی ساختن|معبد سلیمان هم ویران شد و روی ویرانه های معبد سلیمان شهر جدیدی ساختن
